Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
  3     91 GPME-SL  ManEst      3       5          D1A       60.83    270.00       41.45            1
  3     92 GPME-SL  ManEst      3       5          D1A       65.91    265.00       46.53            1
  3     93 GPME-SL  ManEst      3       5          D2B       62.06    260.00       42.68            1
  3     94 GPME-SL  ManEst      3       5          D1B       66.78    255.00       47.40            1
  3     95 GPME-SL  ManEst      3       5          D2B       65.43    305.00       46.04            1
  3     96 GPME-SL  ManEst      3       5          D1A       65.70    265.00       46.32            1
  3     97 GPME-SL  ManEst      4       5          D2B       59.36    320.00       40.72            1
  3     98 GPME-SL  ManEst      4       5          D1B       57.09    230.00       38.45            1
  3     99 GPME-SL  ManEst      4       6          D1B       63.39    310.00       44.75            1
  3    100 GPME-SL  ManEst      4       6          D2A       58.09    290.00       39.45            1
  3    101 GPME-SL  ManEst      4       7          D2B       64.39    210.00       45.74            1
  3    102 GPME-SL  ManEst      4       7          D1A       63.35    250.00       44.71            1
  3    103 GPME-SL  ManEst      4       7          D2A       58.76    250.00       40.12            1
  3    104 GPME-SL  ManEst      4       7          D2B       66.38    240.00       47.74            1
  3    105 GPME-SL  ManEst      4       7          D2A       59.26    255.00       40.62            1
  3    106 GPME-SL  ManEst      4       7          D1A       63.30    235.00       44.66            1
  3    107 GPME-SL  ManEst      4       7          D2A       57.97    255.00       39.33            1
  3    108 GPME-SL  ManEst      4       7          D1B       59.32    245.00       40.67            1
  3    109 GPME-SL  ManEst      4       7          D1B       66.18    260.00       47.54            1
  3    110 GPME-SL  ManEst      4       8          D1A       60.46    430.00       41.82            1
  3    111 GPME-SL  ManEst      4       8          D2B       66.39    235.00       47.75            1
  3    112 GPME-SL  ManEst      4       8          D1B       63.13    235.00       44.49            1
  3    113 GPME-SL  ManEst      4       8          D2A       58.65    245.00       40.01            1
  3    114 GPME-SL  ManEst      4       8          D1A       58.13    420.00       39.49            1
  3    115 GPME-SL  ManEst      4       8          D2B       57.15    220.00       38.51            1
  3    116 GPME-SL  ManEst      4       8          D2B       61.06    220.00       42.42            1
  3    117 GPME-SL  ManEst      4       8          D1B       59.33    230.00       40.69            1
  3    118 GPME-SL  ManEst      4       8          D2A       57.28    270.00       38.64            1
  3    119 GPME-SL  ManEst      4       8          D2B       55.53    265.00       36.89            1
  3    120 GPME-SL  ManEst      4       8          D2B       56.18    235.00       37.54            1
  3    121 GPME-SL  ManEst      4       8          D1B       57.24    320.00       38.60            1
  3    122 GPME-SL  ManEst      4       8          D1A       55.42    265.00       36.78            1
  3    123 GPME-SL  ManEst      4       8          D1A       62.58    275.00       43.94            1
  3    124 GPME-SL  ManEst      4       8          D1B       61.68    290.00       43.04            1
  3    125 GPME-SL  ManEst      4       8          D2A       60.72    210.00       42.08            1
  3    126 GPME-SL  ManEst      4       8          D1A       60.93    260.00       42.28            1
  3    127 GPME-SL  ManEst      4       8          D1A       66.63    315.00       47.99            1
  3    128 GPME-SL  ManEst      4       8          D2A       58.06    250.00       39.42            1
  4      1 GMPE-SL  ManEst      1       0          D1A       63.75    265.00       43.97            1
  4      2 GMPE-SL  ManEst      1       0          D2B       61.67    250.00       41.89            1
  4      3 GMPE-SL  ManEst      1       0          D2A       59.10    230.00       39.33            1
  4      4 GMPE-SL  ManEst      1       0          D1B       58.38    260.00       38.60            0
  4      5 GMPE-SL  ManEst      1       0          D1B       60.06    245.00       40.28            1
  4      6 GMPE-SL  ManEst      1       0          D1A       57.96    265.00       38.19            1
  4      7 GMPE-SL  ManEst      1       0          D2A       56.92    275.00       37.15            1
  4      8 GMPE-SL  ManEst      1       0          D2A       61.05    265.00       41.27            1
  4      9 GMPE-SL  ManEst      1       0          D1B       59.94    250.00       40.16            1
  4     10 GMPE-SL  ManEst      1       0          D1B       60.74    270.00       40.96            1
  4     11 GMPE-SL  ManEst      1       0          D1A       62.64    220.00       42.87            1
  4     12 GMPE-SL  ManEst      1       0          D2B       59.60    400.00       39.82            1
  4     13 GMPE-SL  ManEst      1       0          D2A       64.15    225.00       44.37            1
  4     14 GMPE-SL  ManEst      1       0          D1A       60.84    270.00       41.07            1
  4     15 GMPE-SL  ManEst      1       0          D2A       62.97    280.00       43.19            1
  4     16 GMPE-SL  ManEst      1       0          D1A       66.16    275.00       46.38            1
  4     17 GMPE-SL  ManEst      1       0          D1B       67.29    320.00       47.51            1
  4     18 GMPE-SL  ManEst      1       0          D2A       60.73    285.00       40.96            1
  4     19 GMPE-SL  ManEst      1       0          D2B       58.72    275.00       38.94            1
  4     20 GMPE-SL  ManEst      1       0          D1A       67.00    255.00       47.22            1
  4     21 GMPE-SL  ManEst      1       0          D1A       63.21    320.00       43.44            1
  4     22 GMPE-SL  ManEst      1       0          D1B       65.14    310.00       45.37            1
  4     23 GMPE-SL  ManEst      1       0          D2B       60.54    295.00       40.76            1
  4     24 GMPE-SL  ManEst      1       0          D2B       54.31    180.00       34.54            1
  4     25 GMPE-SL  ManEst      1       0          D2B       56.75    275.00       36.97            1
  4     26 GMPE-SL  ManEst      1       0          D2B       59.99    315.00       40.21            1
  4     27 GMPE-SL  ManEst      1       0          D1B       54.06    195.00       34.29            1
  4     28 GMPE-SL  ManEst      1       0          D2A       65.41    345.00       45.63            1
  4     29 GMPE-SL  ManEst      1       0          D2A       62.05    380.00       42.28            1
  4     30 GMPE-SL  ManEst      1       0          D2B       62.25    260.00       42.48            1
  4     31 GMPE-SL  ManEst      1       0          D1A       60.06    255.00       40.28            1
  4     32 GMPE-SL  ManEst      1       3          D1B       63.58    305.00       43.80            1
  4     33 GMPE-SL  ManEst      2       4          D2B       65.05    420.00       45.02            1
  4     34 GMPE-SL  ManEst      2       4          D1A       62.70    315.00       42.68            1
  4     35 GMPE-SL  ManEst      2       4          D1A       62.62    240.00       42.59            1
  4     36 GMPE-SL  ManEst      2       4          D2A       60.30    290.00       40.27            1
  4     37 GMPE-SL  ManEst      2       4          D2B       63.42    265.00       43.39            1
  4     38 GMPE-SL  ManEst      2       4          D2A       64.42    300.00       44.39            1
  4     39 GMPE-SL  ManEst      2       4          D1A       60.60    335.00       40.57            1
  4     40 GMPE-SL  ManEst      2       4          D1B       64.96    260.00       44.93            1
  4     41 GMPE-SL  ManEst      2       4          D1A       63.37    300.00       43.34            1
  4     42 GMPE-SL  ManEst      2       4          D2B       62.35    260.00       42.32            1
  4     43 GMPE-SL  ManEst      2       4          D1A       62.54    270.00       42.51            1
  4     44 GMPE-SL  ManEst      2       4          D1A       61.20    305.00       41.17            1
  4     45 GMPE-SL  ManEst      2       4          D1B       53.47    275.00       33.44            1
  4     46 GMPE-SL  ManEst      2       4          D1B       60.39    280.00       40.36            1
  4     47 GMPE-SL  ManEst      2       5          D2B       63.42    340.00       43.39            0
  4     48 GMPE-SL  ManEst      2       5          D2A       62.02    310.00       41.99            1
  4     49 GMPE-SL  ManEst      2       6          D2A       61.88    365.00       41.85            1
  4     50 GMPE-SL  ManEst      2       6          D2B       64.88    350.00       44.85            1
  4     51 GMPE-SL  ManEst      2       7          D1B       61.03    285.00       41.00            1
  4     52 GMPE-SL  ManEst      2       7          D2B       66.22    345.00       46.19            1
  4     53 GMPE-SL  ManEst      2       8          D1A       63.50    330.00       43.47            1
  4     54 GMPE-SL  ManEst      2       9          D2A       66.10    285.00       46.07            1
  4     55 GMPE-SL  ManEst      2       9          D1A       65.83    370.00       45.80            1
  4     56 GMPE-SL  ManEst      2      10          D1B       64.33    435.00       44.30            0
  4     57 GMPE-SL  ManEst      2      11          D1B       62.82    340.00       42.79            1
