Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 11    112 PMGE-LS  ManEst      4       2          D2A       39.53        757.63    220.00       25.00            1
 11    113 PMGE-LS  ManEst      4       3          D2B       42.49        754.40    195.00       27.96            1
 11    114 PMGE-LS  ManEst      4       3          D1A       42.03        679.50    210.00       27.50            1
 11    115 PMGE-LS  ManEst      4       3          D1B       41.07        860.57    255.00       26.54            1
 11    116 PMGE-LS  ManEst      4       3          D1B       37.29        725.68    215.00       22.76            1
 11    117 PMGE-LS  ManEst      4       3          D2A       48.76        880.60    250.00       34.23            1
 11    118 PMGE-LS  ManEst      4       3          D1A       47.59        940.52    285.00       33.06            1
 11    119 PMGE-LS  ManEst      4       3          D2B       44.34        813.57    225.00       29.80            1
 11    120 PMGE-LS  ManEst      4       3          D1A       45.94        799.60    215.00       31.41            1
 11    121 PMGE-LS  ManEst      4       3          D1A       43.57        874.62    230.00       29.04            1
 11    122 PMGE-LS  ManEst      4       3          D1A       41.03        919.56    280.00       26.49            1
 11    123 PMGE-LS  ManEst      4       3          D1B       42.18        878.61    225.00       27.65            1
 11    124 PMGE-LS  ManEst      4       3          D1A       44.72        830.64    255.00       30.19            1
 11    125 PMGE-LS  ManEst      4       3          D1A       45.04        815.60    220.00       30.50            1
 11    126 PMGE-LS  ManEst      4       3          D2A       44.95        896.57    250.00       30.41            1
 11    127 PMGE-LS  ManEst      4       3          D1B       46.61        856.47    265.00       32.07            1
 11    128 PMGE-LS  ManEst      4       3          D2B       46.20        948.50    260.00       31.66            1
 12      1 PGME-LS  ManEst      1       0          D1A       58.24        919.04    305.00       37.08            1
 12      2 PGME-LS  ManEst      1       0          D1B       52.13        896.34    280.00       30.97            1
 12      3 PGME-LS  ManEst      1       0          D1B       58.11       1054.08    330.00       36.95            1
 12      4 PGME-LS  ManEst      1       0          D1B       59.77       1029.03    345.00       38.61            1
 12      5 PGME-LS  ManEst      1       0          D1A       59.30        878.31    260.00       38.14            1
 12      6 PGME-LS  ManEst      1       0          D1B       52.96        910.27    275.00       31.81            1
 12      7 PGME-LS  ManEst      1       0          D2A       55.70       1049.99    290.00       34.54            1
 12      8 PGME-LS  ManEst      1       0          D2A       55.53       1004.21    290.00       34.37            1
 12      9 PGME-LS  ManEst      1       0          D2A       60.27        916.59    205.00       39.11            1
 12     10 PGME-LS  ManEst      1       0          D1B       55.88        965.11    250.00       34.72            1
 12     11 PGME-LS  ManEst      1       0          D2A       50.93       1089.07    320.00       29.77            1
 12     12 PGME-LS  ManEst      1       0          D1B       53.28       1052.83    245.00       32.12            1
 12     13 PGME-LS  ManEst      1       0          D2B       51.37       1008.20    260.00       30.21            1
 12     14 PGME-LS  ManEst      1       0          D2B       42.87       1070.66    270.00       21.71            1
 12     15 PGME-LS  ManEst      1       0          D2A       49.06        971.18    275.00       27.90            1
 12     16 PGME-LS  ManEst      1       1          D2A       50.69        933.09    265.00       29.53            1
 12     17 PGME-LS  ManEst      1       1          D2B       53.03        962.29    295.00       31.87            1
 12     18 PGME-LS  ManEst      1       1          D1A       55.00        919.29    220.00       33.85            1
 12     19 PGME-LS  ManEst      1       1          D1A       50.54        917.27    250.00       29.38            1
 12     20 PGME-LS  ManEst      1       1          D2B       53.99        947.27    285.00       32.83            1
 12     21 PGME-LS  ManEst      1       1          D1A       53.14        959.31    280.00       31.98            1
 12     22 PGME-LS  ManEst      1       1          D1B       54.32       1008.18    255.00       33.16            1
 12     23 PGME-LS  ManEst      1       1          D1A       59.15        864.30    250.00       37.99            1
 12     24 PGME-LS  ManEst      1       1          D1A       55.08        924.24    245.00       33.92            1
 12     25 PGME-LS  ManEst      1       1          D1A       53.26        921.39    275.00       32.10            1
 12     26 PGME-LS  ManEst      1       1          D2B       54.32       1039.16    320.00       33.16            1
 12     27 PGME-LS  ManEst      1       1          D2B       56.21        940.25    270.00       35.06            1
 12     28 PGME-LS  ManEst      1       1          D1B       58.52        974.20    305.00       37.36            1
 12     29 PGME-LS  ManEst      1       1          D2B       57.47        959.26    280.00       36.32            1
 12     30 PGME-LS  ManEst      1       1          D2A       61.86        857.40    280.00       40.71            1
 12     31 PGME-LS  ManEst      1       1          D2B       59.57       1105.05    315.00       38.41            1
 12     32 PGME-LS  ManEst      1       1          D2A       62.38       1081.09    305.00       41.22            1
 12     33 PGME-LS  ManEst      2       1          D1A       60.67        835.81    280.00       39.69            1
 12     34 PGME-LS  ManEst      2       1          D2B       62.87        744.95    255.00       41.89            1
 12     35 PGME-LS  ManEst      2       1          D1B       58.42        808.37    220.00       37.44            1
 12     36 PGME-LS  ManEst      2       1          D2A       58.73        896.24    255.00       37.75            1
 12     37 PGME-LS  ManEst      2       1          D2A       54.03        832.55    265.00       33.05            1
 12     38 PGME-LS  ManEst      2       1          D2B       64.18        782.39    280.00       43.20            1
 12     39 PGME-LS  ManEst      2       1          D1B       58.90        852.02    280.00       37.92            1
 12     40 PGME-LS  ManEst      2       1          D1B       63.42        937.17    305.00       42.44            1
 12     41 PGME-LS  ManEst      2       1          D2A       54.77        794.45    275.00       33.79            1
 12     42 PGME-LS  ManEst      2       3          D1B       62.53        919.29    260.00       41.55            1
 12     43 PGME-LS  ManEst      2       3          D1A       59.50       1012.14    290.00       38.52            1
 12     44 PGME-LS  ManEst      2       3          D1A       64.11        954.23    305.00       43.13            1
 12     45 PGME-LS  ManEst      2       3          D2A       59.37       1029.90    270.00       38.39            1
 12     46 PGME-LS  ManEst      2       3          D2A       60.10       1155.05    280.00       39.13            1
 12     47 PGME-LS  ManEst      2       3          D1A       68.07       1169.68    290.00       47.09            1
 12     48 PGME-LS  ManEst      2       3          D2B       62.84       1133.20    300.00       41.86            1
 12     49 PGME-LS  ManEst      2       3          D2B       66.18       1158.00    270.00       45.20            1
 12     50 PGME-LS  ManEst      2       3          D2B       62.51       1040.18    305.00       41.53            1
 12     51 PGME-LS  ManEst      2       3          D1A       70.78       1091.12    285.00       49.80            1
 12     52 PGME-LS  ManEst      2       3          D1A       66.98       1126.08    330.00       46.00            1
 12     53 PGME-LS  ManEst      2       3          D1B       61.88       1089.19    305.00       40.90            1
 12     54 PGME-LS  ManEst      2       3          D1B       65.88       1070.11    300.00       44.90            1
 12     55 PGME-LS  ManEst      2       3          D1B       60.67       1244.05    365.00       39.69            1
 12     56 PGME-LS  ManEst      2       3          D2A       60.62       1178.01    350.00       39.64            1
