Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 34     60 GMPE-LS  ManEst      2       8          D1A       63.51       1136.42    335.00       41.52            1
 34     61 GMPE-LS  ManEst      2       8          D1A       67.02       1199.65    325.00       45.02            1
 34     62 GMPE-LS  ManEst      2       8          D2B       63.68       1087.56    205.00       41.68            1
 34     63 GMPE-LS  ManEst      2       8          D2A       67.80       1048.52    170.00       45.80            1
 34     64 GMPE-LS  ManEst      2       8          D2A       66.67       1103.45    255.00       44.68            1
 34     65 GMPE-LS  ManEst      3       8          D1B       67.42       1066.61    340.00       45.68            1
 34     66 GMPE-LS  ManEst      3       8          D2A       62.83        891.49    215.00       41.09            0
 34     67 GMPE-LS  ManEst      3       8          D2B       62.58        964.56    315.00       40.83            1
 34     68 GMPE-LS  ManEst      3       8          D2B       63.74       1008.50    305.00       41.99            1
 34     69 GMPE-LS  ManEst      3       8          D1B       69.52       1114.47    340.00       47.77            1
 34     70 GMPE-LS  ManEst      3       8          D2B       66.17       1026.00    190.00       44.42            1
 34     71 GMPE-LS  ManEst      3       8          D2A       71.15        972.51    250.00       49.40            1
 34     72 GMPE-LS  ManEst      3       8          D2B       62.94       1037.50    225.00       41.19            1
 34     73 GMPE-LS  ManEst      3       8          D1B       64.35        998.58    255.00       42.60            1
 34     74 GMPE-LS  ManEst      3       8          D1B       67.83       1131.51    210.00       46.09            1
 34     75 GMPE-LS  ManEst      3       8          D2B       64.85       1229.87    410.00       43.11            1
 34     76 GMPE-LS  ManEst      3       8          D1B       69.16       1055.44    305.00       47.42            1
 34     77 GMPE-LS  ManEst      3       8          D2B       63.88       1133.41    305.00       42.13            1
 34     78 GMPE-LS  ManEst      3       8          D1A       57.29       1103.01    285.00       35.54            1
 34     79 GMPE-LS  ManEst      3       8          D1B       58.02       1096.46    270.00       36.28            1
 34     80 GMPE-LS  ManEst      3       8          D2A       58.75       1164.47    295.00       37.00            1
 34     81 GMPE-LS  ManEst      3       8          D2A       64.83       1194.48    315.00       43.09            1
 34     82 GMPE-LS  ManEst      3       9          D1A       65.63       1190.39    415.00       43.88            1
 34     83 GMPE-LS  ManEst      3       9          D1A       68.03       1147.42    325.00       46.29            1
 34     84 GMPE-LS  ManEst      3       9          D2A       72.79       1049.51    240.00       51.04            1
 34     85 GMPE-LS  ManEst      3       9          D1A       66.25       1030.88    270.00       44.50            1
 34     86 GMPE-LS  ManEst      3      10          D2B       65.09       1178.46    420.00       43.34            1
 34     87 GMPE-LS  ManEst      3      10          D2B       65.78       1200.41    330.00       44.03            1
 34     88 GMPE-LS  ManEst      3      10          D2A       71.86       1098.92    280.00       50.11            1
 34     89 GMPE-LS  ManEst      3      10          D1A       74.33       1093.43    195.00       52.58            1
 34     90 GMPE-LS  ManEst      3      10          D2A       75.81        992.52    195.00       54.06            1
 34     91 GMPE-LS  ManEst      3      11          D1A       74.26       1197.39    335.00       52.51            1
 34     92 GMPE-LS  ManEst      3      12          D2A       70.03       1162.45    350.00       48.29            1
 34     93 GMPE-LS  ManEst      3      12          D1A       70.10       1099.06    315.00       48.35            1
 34     94 GMPE-LS  ManEst      3      12          D1B       69.61       1009.09    280.00       47.86            1
 34     95 GMPE-LS  ManEst      3      12          D1B       68.27       1091.65    290.00       46.53            1
 34     96 GMPE-LS  ManEst      3      12          D1A       64.26       1020.57    215.00       42.51            1
 34     97 GMPE-LS  ManEst      4      14          D1A       69.62        982.40    285.00       47.63            1
 34     98 GMPE-LS  ManEst      4      14          D1A       67.55       1096.52    275.00       45.57            1
 34     99 GMPE-LS  ManEst      4      14          D2B       69.00       1035.48    245.00       47.01            1
 34    100 GMPE-LS  ManEst      4      14          D2A       67.98        986.53    245.00       45.99            1
 34    101 GMPE-LS  ManEst      4      14          D2A       65.45        873.66    140.00       43.47            1
 34    102 GMPE-LS  ManEst      4      14          D2A       66.92        936.65    250.00       44.94            1
 34    103 GMPE-LS  ManEst      4      14          D1A       64.91        984.58    255.00       42.93            0
 34    104 GMPE-LS  ManEst      4      14          D1A       62.04        956.30    205.00       40.06            1
 34    105 GMPE-LS  ManEst      4      14          D2B       61.06       1177.44    330.00       39.08            1
 34    106 GMPE-LS  ManEst      4      15          D1A       66.15        976.52    175.00       44.17            1
 34    107 GMPE-LS  ManEst      4      15          D1B       64.51        987.62    175.00       42.53            1
 34    108 GMPE-LS  ManEst      4      16          D2A       62.07       1058.47    315.00       40.09            1
 34    109 GMPE-LS  ManEst      4      16          D1B       63.12       1102.48    235.00       41.14            1
 34    110 GMPE-LS  ManEst      4      16          D2B       64.10       1065.47    290.00       42.12            1
 34    111 GMPE-LS  ManEst      4      16          D1A       64.21       1065.44    250.00       42.23            1
 34    112 GMPE-LS  ManEst      4      16          D1B       61.34       1242.40    355.00       39.36            1
 34    113 GMPE-LS  ManEst      4      16          D2A       63.40       1237.43    310.00       41.42            1
 34    114 GMPE-LS  ManEst      4      18          D2A       66.66       1294.36    355.00       44.67            1
 34    115 GMPE-LS  ManEst      4      18          D1B       65.58       1151.47    360.00       43.59            1
 34    116 GMPE-LS  ManEst      4      18          D2B       68.99       1078.44    305.00       47.01            1
 34    117 GMPE-LS  ManEst      4      18          D1B       65.48       1177.40    325.00       43.50            0
 34    118 GMPE-LS  ManEst      4      18          D1A       63.65       1151.43    305.00       41.67            1
 34    119 GMPE-LS  ManEst      4      19          D2B       63.71       1229.42    325.00       41.72            1
 34    120 GMPE-LS  ManEst      4      19          D1B       71.88       1112.45    310.00       49.89            1
 34    121 GMPE-LS  ManEst      4      19          D2B       68.75       1071.85    285.00       46.77            1
 34    122 GMPE-LS  ManEst      4      19          D1B       67.52       1137.50    285.00       45.53            1
 34    123 GMPE-LS  ManEst      4      19          D1A       70.58        947.60    170.00       48.60            1
 34    124 GMPE-LS  ManEst      4      19          D2B       61.27       1008.91    210.00       39.28            1
 34    125 GMPE-LS  ManEst      4      19          D1B       65.20       1050.51    275.00       43.22            1
 34    126 GMPE-LS  ManEst      4      19          D2A       66.32       1017.56    245.00       44.34            1
 34    127 GMPE-LS  ManEst      4      19          D2A       65.92       1128.76    290.00       43.94            1
 34    128 GMPE-LS  ManEst      4      19          D2B       67.90       1155.38    370.00       45.91            1
 35      1 PMGE-LS  ManEst      1       0          D1B       58.07        998.52    290.00       43.45            1
 35      2 PMGE-LS  ManEst      1       0          D2A       58.62        971.46    245.00       43.99            1
