Sub  Trial   Group    Task  Block  Errors      Stimuli    MaxAp        RT  G12MaxAp FGApApproved
  3     88 GPME-SL   Grasp      3       1          D2A    68.58    260.00     50.76            1
  3     89 GPME-SL   Grasp      3       1          D1B    68.77    250.00     50.95            1
  3     90 GPME-SL   Grasp      3       1          D1B    69.47    235.00     51.65            1
  3     91 GPME-SL   Grasp      3       1          D2A    71.30    230.00     53.49            1
  3     92 GPME-SL   Grasp      3       1          D1A    70.33    295.00     52.52            1
  3     93 GPME-SL   Grasp      3       1          D1A    68.58    250.00     50.76            1
  3     94 GPME-SL   Grasp      3       1          D1B    70.86    195.00     53.04            1
  3     95 GPME-SL   Grasp      3       1          D1A    73.53    335.00     55.71            1
  3     96 GPME-SL   Grasp      3       1          D2B    70.47    340.00     52.65            1
  3     97 GPME-SL   Grasp      4       1          D1A    68.98    250.00     51.34            1
  3     98 GPME-SL   Grasp      4       1          D2A    70.75    255.00     53.10            1
  3     99 GPME-SL   Grasp      4       1          D1A    66.82    270.00     49.18            1
  3    100 GPME-SL   Grasp      4       1          D1A    71.29    255.00     53.65            1
  3    101 GPME-SL   Grasp      4       1          D2B    74.54    290.00     56.89            1
  3    102 GPME-SL   Grasp      4       1          D2A    74.28    230.00     56.63            1
  3    103 GPME-SL   Grasp      4       1          D1B    73.99    310.00     56.35            1
  3    104 GPME-SL   Grasp      4       1          D2A    74.16    255.00     56.52            1
  3    105 GPME-SL   Grasp      4       1          D1B    79.46    240.00     61.82            1
  3    106 GPME-SL   Grasp      4       1          D2B    77.28    315.00     59.63            1
  3    107 GPME-SL   Grasp      4       1          D2B    77.19    335.00     59.55            1
  3    108 GPME-SL   Grasp      4       1          D1B    75.53    275.00     57.88            1
  3    109 GPME-SL   Grasp      4       1          D1A    71.60    250.00     53.96            1
  3    110 GPME-SL   Grasp      4       1          D1B    72.88    245.00     55.23            1
  3    111 GPME-SL   Grasp      4       1          D2A    70.36    275.00     52.72            1
  3    112 GPME-SL   Grasp      4       1          D2B    75.37    240.00     57.72            1
  3    113 GPME-SL   Grasp      4       1          D1B    72.12    245.00     54.47            1
  3    114 GPME-SL   Grasp      4       1          D1B    73.24    250.00     55.59            1
  3    115 GPME-SL   Grasp      4       1          D1A    68.02    230.00     50.38            1
  3    116 GPME-SL   Grasp      4       1          D1A    78.24    315.00     60.59            1
  3    117 GPME-SL   Grasp      4       1          D2A    73.48    255.00     55.83            1
  3    118 GPME-SL   Grasp      4       1          D1A    79.65    310.00     62.00            1
  3    119 GPME-SL   Grasp      4       1          D2A    78.86    280.00     61.21            1
  3    120 GPME-SL   Grasp      4       1          D2B    74.16    305.00     56.52            1
  3    121 GPME-SL   Grasp      4       1          D2B    70.08    300.00     52.44            1
  3    122 GPME-SL   Grasp      4       1          D1A    71.51    290.00     53.87            1
  3    123 GPME-SL   Grasp      4       1          D2B    74.23    285.00     56.59            1
  3    124 GPME-SL   Grasp      4       1          D2A    71.29    260.00     53.64            1
  3    125 GPME-SL   Grasp      4       1          D1B    76.05    290.00     58.41            1
  3    126 GPME-SL   Grasp      4       1          D1B    71.39    280.00     53.75            1
  3    127 GPME-SL   Grasp      4       1          D2A    72.44    310.00     54.80            1
  3    128 GPME-SL   Grasp      4       1          D2B    69.10    305.00     51.45            1
  4      1 GMPE-SL   Grasp      1       0          D1B    75.91    435.00     53.74            1
  4      2 GMPE-SL   Grasp      1       0          D2A    75.99    445.00     53.82            1
  4      3 GMPE-SL   Grasp      1       0          D1A    77.39    495.00     55.22            1
  4      4 GMPE-SL   Grasp      1       0          D1A    74.45    490.00     52.28            1
  4      5 GMPE-SL   Grasp      1       0          D1B    75.65    405.00     53.48            1
  4      6 GMPE-SL   Grasp      1       0          D2A    78.49    350.00     56.32            1
  4      7 GMPE-SL   Grasp      1       0          D2B    78.43    290.00     56.26            1
  4      8 GMPE-SL   Grasp      1       0          D1B    73.22    325.00     51.05            1
  4      9 GMPE-SL   Grasp      1       0          D1B    74.03    470.00     51.86            1
  4     10 GMPE-SL   Grasp      1       0          D1B    75.25    425.00     53.08            1
  4     11 GMPE-SL   Grasp      1       0          D1A    75.64    360.00     53.47            1
  4     12 GMPE-SL   Grasp      1       0          D1A    74.81    365.00     52.64            1
  4     13 GMPE-SL   Grasp      1       0          D1B    75.25    470.00     53.08            1
  4     14 GMPE-SL   Grasp      1       0          D2B    76.36    450.00     54.19            1
  4     15 GMPE-SL   Grasp      1       0          D2A    79.97    450.00     57.80            1
  4     16 GMPE-SL   Grasp      1       0          D2A    77.58    435.00     55.42            1
  4     17 GMPE-SL   Grasp      1       0          D2B    75.33    365.00     53.16            1
  4     18 GMPE-SL   Grasp      1       0          D1A    71.76    325.00     49.59            1
  4     19 GMPE-SL   Grasp      1       0          D2B    77.93    530.00     55.76            1
  4     20 GMPE-SL   Grasp      1       0          D2A    70.79    360.00     48.62            1
  4     21 GMPE-SL   Grasp      1       0          D2B    74.97    420.00     52.80            1
  4     22 GMPE-SL   Grasp      1       0          D1B    72.97    310.00     50.80            1
  4     23 GMPE-SL   Grasp      1       0          D1A    70.40    235.00     48.23            1
  4     24 GMPE-SL   Grasp      1       0          D1A    72.28    295.00     50.11            1
  4     25 GMPE-SL   Grasp      1       0          D2A    70.90    320.00     48.73            1
  4     26 GMPE-SL   Grasp      1       0          D2A    75.81    385.00     53.65            1
  4     27 GMPE-SL   Grasp      1       0          D1B    73.17    410.00     51.00            1
  4     28 GMPE-SL   Grasp      1       0          D1A    72.30    415.00     50.13            1
  4     29 GMPE-SL   Grasp      1       0          D2B    70.00    435.00     47.83            1
  4     30 GMPE-SL   Grasp      1       0          D2A    78.76    405.00     56.59            1
  4     31 GMPE-SL   Grasp      1       0          D2B    68.40    345.00     46.24            1
  4     32 GMPE-SL   Grasp      1       0          D2B    68.80    450.00     46.63            1
  4     33 GMPE-SL   Grasp      2       0          D1A    71.63    465.00     49.03            1
  4     34 GMPE-SL   Grasp      2       0          D2A    71.40    460.00     48.80            1
  4     35 GMPE-SL   Grasp      2       0          D1B    72.73    430.00     50.13            1
  4     36 GMPE-SL   Grasp      2       0          D1A    70.10    255.00     47.51            1
  4     37 GMPE-SL   Grasp      2       0          D1A    72.89    250.00     50.29            1
  4     38 GMPE-SL   Grasp      2       0          D2A    70.79    345.00     48.19            1
  4     39 GMPE-SL   Grasp      2       0          D2B    74.21    340.00     51.61            1
  4     40 GMPE-SL   Grasp      2       0          D1B    71.92    350.00     49.32            1
  4     41 GMPE-SL   Grasp      2       0          D1B    79.57    320.00     56.97            1
  4     42 GMPE-SL   Grasp      2       0          D2B    77.00    350.00     54.40            1
  4     43 GMPE-SL   Grasp      2       0          D2B    76.18    420.00     53.58            1
  4     44 GMPE-SL   Grasp      2       0          D1A    74.49    400.00     51.89            1
  4     45 GMPE-SL   Grasp      2       0          D1B    71.28    320.00     48.69            1
  4     46 GMPE-SL   Grasp      2       0          D1A    76.78    385.00     54.18            1
  4     47 GMPE-SL   Grasp      2       0          D2A    77.15    450.00     54.55            1
  4     48 GMPE-SL   Grasp      2       0          D2A    74.48    395.00     51.88            1
  4     49 GMPE-SL   Grasp      2       0          D2B    72.66    365.00     50.06            1
  4     50 GMPE-SL   Grasp      2       0          D2A    72.04    410.00     49.44            1
  4     51 GMPE-SL   Grasp      2       0          D1B    71.56    430.00     48.96            1
  4     52 GMPE-SL   Grasp      2       0          D1A    78.36    420.00     55.76            1
  4     53 GMPE-SL   Grasp      2       0          D2B    74.43    455.00     51.84            1
  4     54 GMPE-SL   Grasp      2       0          D2A    74.51    390.00     51.91            1
  4     55 GMPE-SL   Grasp      2       0          D2B    73.93    335.00     51.34            1
  4     56 GMPE-SL   Grasp      2       0          D1B    76.13    425.00     53.53            1
  4     57 GMPE-SL   Grasp      2       0          D2B    75.31    445.00     52.71            1
  4     58 GMPE-SL   Grasp      2       0          D2A    75.69    385.00     53.09            1
  4     59 GMPE-SL   Grasp      2       0          D1B    71.11    465.00     48.51            1
  4     60 GMPE-SL   Grasp      2       0          D1B    78.90    380.00     56.30            1
  4     61 GMPE-SL   Grasp      2       0          D2A    75.95    425.00     53.35            1
  4     62 GMPE-SL   Grasp      2       0          D2B    73.86    730.00     51.26            1
  4     63 GMPE-SL   Grasp      2       0          D1A    74.20    420.00     51.60            1
  4     64 GMPE-SL   Grasp      2       0          D1A    73.56    510.00     50.96            1
  4     65 GMPE-SL   Grasp      3       1          D1B    80.75    410.00     57.90            1
  4     66 GMPE-SL   Grasp      3       1          D1A    79.24    420.00     56.39            1
  4     67 GMPE-SL   Grasp      3       1          D2A    77.47    355.00     54.62            1
  4     68 GMPE-SL   Grasp      3       1          D1A    75.47    260.00     52.62            1
  4     69 GMPE-SL   Grasp      3       1          D1B    73.68    305.00     50.83            1
  4     70 GMPE-SL   Grasp      3       1          D2A    75.48    395.00     52.63            1
  4     71 GMPE-SL   Grasp      3       1          D2B    77.39    390.00     54.54            1
  4     72 GMPE-SL   Grasp      3       1          D1B    81.82    300.00     58.97            1
  4     73 GMPE-SL   Grasp      3       1          D1A    71.45    275.00     48.59            1
  4     74 GMPE-SL   Grasp      3       1          D2B    73.92    410.00     51.07            1
  4     75 GMPE-SL   Grasp      3       1          D2A    71.85    365.00     49.00            1
  4     76 GMPE-SL   Grasp      3       1          D1B    72.71    320.00     49.86            1
  4     77 GMPE-SL   Grasp      3       1          D1B    72.55    250.00     49.70            1
  4     78 GMPE-SL   Grasp      3       1          D2A    74.35    375.00     51.50            1
  4     79 GMPE-SL   Grasp      3       1          D1B    76.58    375.00     53.72            1
