Sub  Trial   Group    Task  Block  Errors      Stimuli  Subtask       RT     Button  T/F
 12     63  GMP-LS    Perc      2       0  R:D1B-L:D2B        L  1691.72   SubjLeft    C
 12     64  GMP-LS    Perc      2       0  R:D1B-L:D2A        L  1576.04   SubjLeft    C
 12     65  GMP-LS    Perc      1       0  R:D1B-L:D2A        S  1049.82  SubjRight    C
 12     66  GMP-LS    Perc      1       0  R:D1A-L:D2B        S  1258.79  SubjRight    C
 12     67  GMP-LS    Perc      1       0  R:D2A-L:D1A        S  1256.29   SubjLeft    C
 12     68  GMP-LS    Perc      1       0  R:D2A-L:D1A        S  1298.07  SubjRight    F
 12     69  GMP-LS    Perc      1       0  R:D2B-L:D1A        S  1340.70   SubjLeft    C
 12     70  GMP-LS    Perc      1       0  R:D1A-L:D2A        S  1692.05  SubjRight    C
 12     71  GMP-LS    Perc      1       0  R:D1A-L:D2A        S  1167.91  SubjRight    C
 12     72  GMP-LS    Perc      1       0  R:D1A-L:D2B        S  1482.20  SubjRight    C
 12     73  GMP-LS    Perc      1       0  R:D2B-L:D1A        S  1075.24   SubjLeft    C
 12     74  GMP-LS    Perc      1       0  R:D1B-L:D2B        S  1581.29  SubjRight    C
 12     75  GMP-LS    Perc      1       0  R:D1B-L:D2A        S  1582.32   SubjLeft    F
 12     76  GMP-LS    Perc      1       0  R:D2B-L:D1B        S  1241.34   SubjLeft    C
 12     77  GMP-LS    Perc      1       0  R:D2A-L:D1B        S  1507.28   SubjLeft    C
 12     78  GMP-LS    Perc      1       0  R:D2A-L:D1B        S  1132.62   SubjLeft    C
 12     79  GMP-LS    Perc      1       0  R:D1B-L:D2B        S  1816.48  SubjRight    C
 12     80  GMP-LS    Perc      1       0  R:D2A-L:D1B        S  1353.54   SubjLeft    C
 12     81  GMP-LS    Perc      1       0  R:D2B-L:D1A        S  1248.13   SubjLeft    C
 12     82  GMP-LS    Perc      1       0  R:D1A-L:D2B        S  1699.81   SubjLeft    F
 12     83  GMP-LS    Perc      1       0  R:D2B-L:D1B        S  1823.75   SubjLeft    C
 12     84  GMP-LS    Perc      1       0  R:D2B-L:D1A        S  2376.75   SubjLeft    C
 12     85  GMP-LS    Perc      1       0  R:D1B-L:D2B        S  1707.96  SubjRight    C
 12     86  GMP-LS    Perc      1       0  R:D1B-L:D2B        S  1298.22  SubjRight    C
 12     87  GMP-LS    Perc      1       0  R:D1B-L:D2A        S  1397.47  SubjRight    C
 12     88  GMP-LS    Perc      1       0  R:D1A-L:D2A        S  1843.17  SubjRight    C
 12     89  GMP-LS    Perc      1       0  R:D2A-L:D1A        S  2179.00   SubjLeft    C
 12     90  GMP-LS    Perc      1       0  R:D2A-L:D1B        S  1976.61   SubjLeft    C
 12     91  GMP-LS    Perc      1       0  R:D2B-L:D1B        S  1615.62  SubjRight    F
 12     92  GMP-LS    Perc      1       0  R:D1B-L:D2A        S  2031.26  SubjRight    C
 12     93  GMP-LS    Perc      1       0  R:D2A-L:D1A        S  1657.13   SubjLeft    C
 12     94  GMP-LS    Perc      1       0  R:D2B-L:D1B        S  1511.00   SubjLeft    C
 12     95  GMP-LS    Perc      1       0  R:D1A-L:D2A        S  1249.37  SubjRight    C
 12     96  GMP-LS    Perc      1       0  R:D1A-L:D2B        S  1809.89  SubjRight    C
 12     97  GMP-LS    Perc      2       0  R:D2A-L:D1A        S  1159.12   SubjLeft    C
 12     98  GMP-LS    Perc      2       0  R:D2A-L:D1B        S  1194.34   SubjLeft    C
 12     99  GMP-LS    Perc      2       0  R:D2B-L:D1B        S  1722.68  SubjRight    F
 12    100  GMP-LS    Perc      2       0  R:D2A-L:D1B        S  1313.49   SubjLeft    C
 12    101  GMP-LS    Perc      2       0  R:D1B-L:D2B        S  1646.66  SubjRight    C
 12    102  GMP-LS    Perc      2       0  R:D1A-L:D2A        S  1677.14  SubjRight    C
 12    103  GMP-LS    Perc      2       0  R:D1B-L:D2A        S  1820.52   SubjLeft    F
 12    104  GMP-LS    Perc      2       0  R:D2A-L:D1A        S  1853.18   SubjLeft    C
 12    105  GMP-LS    Perc      2       0  R:D2B-L:D1A        S  2032.94   SubjLeft    C
 12    106  GMP-LS    Perc      2       0  R:D1A-L:D2A        S  1939.43  SubjRight    C
 12    107  GMP-LS    Perc      2       0  R:D1A-L:D2B        S  1875.31  SubjRight    C
 12    108  GMP-LS    Perc      2       0  R:D1A-L:D2B        S  1724.68   SubjLeft    F
 12    109  GMP-LS    Perc      2       0  R:D2B-L:D1A        S  2026.35  SubjRight    F
 12    110  GMP-LS    Perc      2       0  R:D2A-L:D1B        S  1450.37   SubjLeft    C
 12    111  GMP-LS    Perc      2       0  R:D1B-L:D2B        S  1923.91  SubjRight    C
 12    112  GMP-LS    Perc      2       0  R:D1A-L:D2B        S  1967.58  SubjRight    C
 12    113  GMP-LS    Perc      2       0  R:D1A-L:D2A        S   917.46  SubjRight    C
 12    114  GMP-LS    Perc      2       0  R:D2A-L:D1B        S  1616.57   SubjLeft    C
 12    115  GMP-LS    Perc      2       0  R:D2B-L:D1B        S  1567.98   SubjLeft    C
 12    116  GMP-LS    Perc      2       0  R:D1B-L:D2A        S  1421.85  SubjRight    C
 12    117  GMP-LS    Perc      2       0  R:D1A-L:D2A        S  1332.50   SubjLeft    F
 12    118  GMP-LS    Perc      2       0  R:D2A-L:D1A        S  1423.95   SubjLeft    C
 12    119  GMP-LS    Perc      2       0  R:D1B-L:D2A        S  1581.49  SubjRight    C
 12    120  GMP-LS    Perc      2       0  R:D2B-L:D1A        S  1993.49   SubjLeft    C
 12    121  GMP-LS    Perc      2       0  R:D2B-L:D1B        S  1701.38   SubjLeft    C
 12    122  GMP-LS    Perc      2       0  R:D1B-L:D2A        S  1481.07  SubjRight    C
 12    123  GMP-LS    Perc      2       0  R:D2B-L:D1B        S  1861.26   SubjLeft    C
 12    124  GMP-LS    Perc      2       0  R:D1B-L:D2B        S  1608.66  SubjRight    C
 12    125  GMP-LS    Perc      2       0  R:D1B-L:D2B        S  1691.92  SubjRight    C
 12    126  GMP-LS    Perc      2       0  R:D1A-L:D2B        S  2219.87   SubjLeft    F
 12    127  GMP-LS    Perc      2       0  R:D2A-L:D1A        S  1823.67   SubjLeft    C
 12    128  GMP-LS    Perc      2       0  R:D2B-L:D1A        S  1872.86   SubjLeft    C
 13      1  PMG-SL    Perc      1       0  R:D2A-L:D1A        S  1258.13   SubjLeft    C
 13      2  PMG-SL    Perc      1       0  R:D1B-L:D2A        S  1237.73  SubjRight    C
 13      3  PMG-SL    Perc      1       0  R:D1B-L:D2A        S  1411.68  SubjRight    C
 13      4  PMG-SL    Perc      1       0  R:D1B-L:D2A        S  1438.60  SubjRight    C
 13      5  PMG-SL    Perc      1       0  R:D1B-L:D2B        S  1488.62  SubjRight    C
 13      6  PMG-SL    Perc      1       0  R:D1B-L:D2A        S  1547.53  SubjRight    C
 13      7  PMG-SL    Perc      1       0  R:D1A-L:D2B        S  1883.32  SubjRight    C
 13      8  PMG-SL    Perc      1       0  R:D2A-L:D1A        S  1633.75   SubjLeft    C
 13      9  PMG-SL    Perc      1       0  R:D2B-L:D1B        S  1800.53   SubjLeft    C
 13     10  PMG-SL    Perc      1       0  R:D1A-L:D2B        S  1588.29  SubjRight    C
 13     11  PMG-SL    Perc      1       0  R:D1B-L:D2B        S  1700.71  SubjRight    C
 13     12  PMG-SL    Perc      1       0  R:D2A-L:D1B        S  1703.04   SubjLeft    C
 13     13  PMG-SL    Perc      1       0  R:D1A-L:D2A        S  1141.33  SubjRight    C
 13     14  PMG-SL    Perc      1       0  R:D2A-L:D1A        S  1999.99   SubjLeft    C
 13     15  PMG-SL    Perc      1       0  R:D1A-L:D2A        S  1630.80  SubjRight    C
 13     16  PMG-SL    Perc      1       0  R:D1A-L:D2B        S  1775.55  SubjRight    C
 13     17  PMG-SL    Perc      1       0  R:D2A-L:D1B        S  1245.44   SubjLeft    C
 13     18  PMG-SL    Perc      1       0  R:D2A-L:D1A        S  1770.73   SubjLeft    C
 13     19  PMG-SL    Perc      1       0  R:D1A-L:D2A        S  1612.08  SubjRight    C
 13     20  PMG-SL    Perc      1       0  R:D2B-L:D1B        S  1453.32   SubjLeft    C
 13     21  PMG-SL    Perc      1       0  R:D1B-L:D2B        S  1595.71  SubjRight    C
 13     22  PMG-SL    Perc      1       0  R:D2B-L:D1A        S  1776.40   SubjLeft    C
 13     23  PMG-SL    Perc      1       0  R:D2B-L:D1B        S  1886.49  SubjRight    F
 13     24  PMG-SL    Perc      1       0  R:D2B-L:D1A        S  1779.37   SubjLeft    C
 13     25  PMG-SL    Perc      1       0  R:D1A-L:D2A        S  1764.49  SubjRight    C
 13     26  PMG-SL    Perc      1       0  R:D1B-L:D2B        S  1643.45  SubjRight    C
 13     27  PMG-SL    Perc      1       0  R:D2B-L:D1B        S  1371.37   SubjLeft    C
 13     28  PMG-SL    Perc      1       0  R:D2A-L:D1B        S  1602.27  SubjRight    F
 13     29  PMG-SL    Perc      1       0  R:D1A-L:D2B        S  1522.50  SubjRight    C
 13     30  PMG-SL    Perc      1       0  R:D2A-L:D1B        S  1827.55   SubjLeft    C
 13     31  PMG-SL    Perc      1       0  R:D2B-L:D1A        S  1163.01   SubjLeft    C
 13     32  PMG-SL    Perc      1       0  R:D2B-L:D1A        S  1730.92   SubjLeft    C
 13     33  PMG-SL    Perc      2       0  R:D1B-L:D2A        S  1255.46  SubjRight    C
 13     34  PMG-SL    Perc      2       0  R:D2B-L:D1A        S  1651.20   SubjLeft    C
 13     35  PMG-SL    Perc      2       0  R:D1B-L:D2A        S  1282.03  SubjRight    C
 13     36  PMG-SL    Perc      2       0  R:D2B-L:D1A        S  1316.75   SubjLeft    C
 13     37  PMG-SL    Perc      2       0  R:D1A-L:D2B        S  1159.08  SubjRight    C
 13     38  PMG-SL    Perc      2       0  R:D1A-L:D2B        S  1316.78  SubjRight    C
 13     39  PMG-SL    Perc      2       0  R:D2B-L:D1A        S  1523.24  SubjRight    F
 13     40  PMG-SL    Perc      2       0  R:D2A-L:D1B        S  1620.43  SubjRight    F
 13     41  PMG-SL    Perc      2       0  R:D1B-L:D2B        S  1282.96  SubjRight    C
 13     42  PMG-SL    Perc      2       0  R:D1B-L:D2B        S  1931.22  SubjRight    C
 13     43  PMG-SL    Perc      2       0  R:D1B-L:D2B        S  2332.76  SubjRight    C
 13     44  PMG-SL    Perc      2       0  R:D1B-L:D2A        S  2841.87  SubjRight    C
 13     45  PMG-SL    Perc      2       0  R:D1B-L:D2A        S  1947.00  SubjRight    C
 13     46  PMG-SL    Perc      2       0  R:D1A-L:D2A        S  1804.83   SubjLeft    F
 13     47  PMG-SL    Perc      2       0  R:D2A-L:D1B        S  1478.39   SubjLeft    C
 13     48  PMG-SL    Perc      2       0  R:D2A-L:D1A        S  1225.06  SubjRight    F
 13     49  PMG-SL    Perc      2       0  R:D2A-L:D1A        S  1959.42  SubjRight    F
 13     50  PMG-SL    Perc      2       0  R:D2A-L:D1A        S  2174.52   SubjLeft    C
 13     51  PMG-SL    Perc      2       0  R:D2A-L:D1B        S  2096.38   SubjLeft    C
 13     52  PMG-SL    Perc      2       0  R:D2B-L:D1B        S  2510.81  SubjRight    F
 13     53  PMG-SL    Perc      2       0  R:D1B-L:D2B        S  2765.47  SubjRight    C
 13     54  PMG-SL    Perc      2       0  R:D1A-L:D2A        S  1892.67   SubjLeft    F
 13     55  PMG-SL    Perc      2       0  R:D2A-L:D1B        S  2259.79   SubjLeft    C
 13     56  PMG-SL    Perc      2       0  R:D1A-L:D2A        S  2248.10   SubjLeft    F
 13     57  PMG-SL    Perc      2       0  R:D1A-L:D2A        S  1706.76  SubjRight    C
 13     58  PMG-SL    Perc      2       0  R:D2B-L:D1A        S  2183.62   SubjLeft    C
 13     59  PMG-SL    Perc      2       0  R:D2B-L:D1B        S  1825.63   SubjLeft    C
 13     60  PMG-SL    Perc      2       0  R:D1A-L:D2B        S  1625.70  SubjRight    C
 13     61  PMG-SL    Perc      2       0  R:D2B-L:D1B        S  2094.01   SubjLeft    C
 13     62  PMG-SL    Perc      2       0  R:D2A-L:D1A        S  2073.23  SubjRight    F
 13     63  PMG-SL    Perc      2       0  R:D1A-L:D2B        S  1690.96  SubjRight    C
 13     64  PMG-SL    Perc      2       0  R:D2B-L:D1B        S  2373.54  SubjRight    F
 13     65  PMG-SL    Perc      1       0  R:D1B-L:D2B        L  1434.24   SubjLeft    C
 13     66  PMG-SL    Perc      1       0  R:D2B-L:D1A        L  1582.52  SubjRight    C
 13     67  PMG-SL    Perc      1       0  R:D1A-L:D2A        L  1664.75   SubjLeft    C
 13     68  PMG-SL    Perc      1       0  R:D2A-L:D1B        L  2090.98   SubjLeft    F
 13     69  PMG-SL    Perc      1       0  R:D1A-L:D2B        L  2217.56   SubjLeft    C
 13     70  PMG-SL    Perc      1       0  R:D2A-L:D1B        L  1688.23  SubjRight    C
 13     71  PMG-SL    Perc      1       0  R:D1B-L:D2B        L  2223.12   SubjLeft    C
 13     72  PMG-SL    Perc      1       0  R:D2A-L:D1A        L  1889.62  SubjRight    C
 13     73  PMG-SL    Perc      1       0  R:D2A-L:D1B        L  2520.04  SubjRight    C
 13     74  PMG-SL    Perc      1       0  R:D2A-L:D1A        L  2129.71  SubjRight    C
 13     75  PMG-SL    Perc      1       0  R:D2B-L:D1B        L  2086.19  SubjRight    C
 13     76  PMG-SL    Perc      1       0  R:D1A-L:D2A        L  1570.65  SubjRight    F
 13     77  PMG-SL    Perc      1       0  R:D2A-L:D1A        L  2648.83  SubjRight    C
 13     78  PMG-SL    Perc      1       0  R:D2B-L:D1B        L  2525.61  SubjRight    C
 13     79  PMG-SL    Perc      1       0  R:D2A-L:D1B        L  2691.91  SubjRight    C
 13     80  PMG-SL    Perc      1       0  R:D1A-L:D2A        L  2607.16   SubjLeft    C
 13     81  PMG-SL    Perc      1       0  R:D2B-L:D1B        L  2250.34  SubjRight    C
 13     82  PMG-SL    Perc      1       0  R:D1B-L:D2A        L  2074.03   SubjLeft    C
 13     83  PMG-SL    Perc      1       0  R:D2B-L:D1A        L  2558.15  SubjRight    C
 13     84  PMG-SL    Perc      1       0  R:D1A-L:D2B        L  2469.89   SubjLeft    C
 13     85  PMG-SL    Perc      1       0  R:D2B-L:D1B        L  2328.92   SubjLeft    F
 13     86  PMG-SL    Perc      1       0  R:D1A-L:D2A        L  2187.10   SubjLeft    C
 13     87  PMG-SL    Perc      1       0  R:D1B-L:D2B        L  2276.07   SubjLeft    C
 13     88  PMG-SL    Perc      1       0  R:D1A-L:D2B        L  2573.01   SubjLeft    C
 13     89  PMG-SL    Perc      1       0  R:D1B-L:D2A        L  1621.24   SubjLeft    C
 13     90  PMG-SL    Perc      1       0  R:D1B-L:D2A        L  2170.22   SubjLeft    C
 13     91  PMG-SL    Perc      1       0  R:D1B-L:D2A        L  2999.19   SubjLeft    C
 13     92  PMG-SL    Perc      1       0  R:D1A-L:D2B        L  2736.56   SubjLeft    C
 13     93  PMG-SL    Perc      1       0  R:D2B-L:D1A        L  2944.16  SubjRight    C
 13     94  PMG-SL    Perc      1       0  R:D2A-L:D1A        L  3000.16   SubjLeft    F
 13     95  PMG-SL    Perc      1       0  R:D2B-L:D1A        L  2777.31   SubjLeft    F
 13     96  PMG-SL    Perc      1       0  R:D1B-L:D2B        L  2258.42   SubjLeft    C
 13     97  PMG-SL    Perc      2       0  R:D1B-L:D2B        L  1694.91   SubjLeft    C
 13     98  PMG-SL    Perc      2       0  R:D1B-L:D2B        L  1844.39   SubjLeft    C
 13     99  PMG-SL    Perc      2       0  R:D2B-L:D1A        L  2140.48  SubjRight    C
 13    100  PMG-SL    Perc      2       0  R:D2B-L:D1A        L  1722.16   SubjLeft    F
 13    101  PMG-SL    Perc      2       0  R:D1A-L:D2A        L  2067.09   SubjLeft    C
 13    102  PMG-SL    Perc      2       0  R:D2A-L:D1A        L  2638.13  SubjRight    C
 13    103  PMG-SL    Perc      2       0  R:D2A-L:D1A        L  2356.22   SubjLeft    F
 13    104  PMG-SL    Perc      2       0  R:D2A-L:D1A        L  1763.64  SubjRight    C
 13    105  PMG-SL    Perc      2       0  R:D2B-L:D1A        L  2073.82   SubjLeft    F
 13    106  PMG-SL    Perc      2       0  R:D1A-L:D2B        L  2420.26   SubjLeft    C
 13    107  PMG-SL    Perc      2       0  R:D1B-L:D2B        L  2311.68   SubjLeft    C
 13    108  PMG-SL    Perc      2       0  R:D2A-L:D1B        L  2494.47   SubjLeft    F
 13    109  PMG-SL    Perc      2       0  R:D2B-L:D1A        L  2815.09  SubjRight    C
 13    110  PMG-SL    Perc      2       0  R:D1B-L:D2A        L  2564.93   SubjLeft    C
 13    111  PMG-SL    Perc      2       1  R:D2A-L:D1B        L  1851.44   SubjLeft    F
 13    112  PMG-SL    Perc      2       1  R:D1A-L:D2B        L  2058.49   SubjLeft    C
 13    113  PMG-SL    Perc      2       1  R:D1B-L:D2A        L  2941.93   SubjLeft    C
 13    114  PMG-SL    Perc      2       1  R:D1A-L:D2A        L  1792.97   SubjLeft    C
 13    115  PMG-SL    Perc      2       1  R:D1A-L:D2B        L  2149.53   SubjLeft    C
 13    116  PMG-SL    Perc      2       1  R:D1B-L:D2B        L  2092.70   SubjLeft    C
 13    117  PMG-SL    Perc      2       1  R:D1A-L:D2A        L  2763.08   SubjLeft    C
 13    118  PMG-SL    Perc      2       1  R:D1A-L:D2B        L  2655.83   SubjLeft    C
 13    119  PMG-SL    Perc      2       1  R:D2A-L:D1B        L  2710.59  SubjRight    C
 13    120  PMG-SL    Perc      2       1  R:D1B-L:D2A        L  1998.35   SubjLeft    C
 13    121  PMG-SL    Perc      2       1  R:D2B-L:D1B        L  2562.36   SubjLeft    F
 13    122  PMG-SL    Perc      2       1  R:D2B-L:D1B        L  2493.62  SubjRight    C
 13    123  PMG-SL    Perc      2       1  R:D2B-L:D1B        L  2472.46  SubjRight    C
 13    124  PMG-SL    Perc      2       1  R:D2A-L:D1B        L  2348.45  SubjRight    C
 13    125  PMG-SL    Perc      2       1  R:D1B-L:D2A        L  2635.84  SubjRight    F
 13    126  PMG-SL    Perc      2       1  R:D1A-L:D2A        L  2335.28   SubjLeft    C
 13    127  PMG-SL    Perc      2       1  R:D2A-L:D1A        L  2494.41  SubjRight    C
 13    128  PMG-SL    Perc      2       1  R:D2B-L:D1B        L  2493.32   SubjLeft    F
 14      1  PGM-LS    Perc      1       1  R:D1B-L:D2A        L  1264.60   SubjLeft    C
 14      2  PGM-LS    Perc      1       1  R:D2A-L:D1B        L  1395.68  SubjRight    C
 14      3  PGM-LS    Perc      1       1  R:D1B-L:D2B        L  1429.08   SubjLeft    C
 14      4  PGM-LS    Perc      1       1  R:D1A-L:D2B        L  2183.69   SubjLeft    C
 14      5  PGM-LS    Perc      1       1  R:D1B-L:D2A        L  2611.10   SubjLeft    C
 14      6  PGM-LS    Perc      1       1  R:D2A-L:D1B        L  1373.89  SubjRight    C
 14      7  PGM-LS    Perc      1       1  R:D1B-L:D2B        L  1182.79   SubjLeft    C
 14      8  PGM-LS    Perc      1       1  R:D2A-L:D1A        L  2182.13  SubjRight    C
 14      9  PGM-LS    Perc      1       1  R:D1A-L:D2A        L  2361.59   SubjLeft    C
 14     10  PGM-LS    Perc      1       1  R:D2A-L:D1B        L  1633.35  SubjRight    C
 14     11  PGM-LS    Perc      1       1  R:D1B-L:D2A        L  1695.22   SubjLeft    C
 14     12  PGM-LS    Perc      1       1  R:D2A-L:D1B        L  1373.65   SubjLeft    F
 14     13  PGM-LS    Perc      1       1  R:D2A-L:D1A        L  2681.31  SubjRight    C
 14     14  PGM-LS    Perc      1       1  R:D1B-L:D2B        L  2181.43   SubjLeft    C
 14     15  PGM-LS    Perc      1       2  R:D1A-L:D2B        L  1818.82   SubjLeft    C
 14     16  PGM-LS    Perc      1       2  R:D2B-L:D1A        L  1400.98  SubjRight    C
 14     17  PGM-LS    Perc      1       2  R:D1A-L:D2A        L  1801.27   SubjLeft    C
 14     18  PGM-LS    Perc      1       2  R:D1A-L:D2B        L  1606.22  SubjRight    F
 14     19  PGM-LS    Perc      1       2  R:D2B-L:D1A        L  1866.25  SubjRight    C
 14     20  PGM-LS    Perc      1       2  R:D2A-L:D1A        L  2144.51  SubjRight    C
 14     21  PGM-LS    Perc      1       2  R:D2B-L:D1B        L  1529.63  SubjRight    C
 14     22  PGM-LS    Perc      1       2  R:D1B-L:D2B        L  1869.65   SubjLeft    C
 14     23  PGM-LS    Perc      1       2  R:D1B-L:D2A        L  1895.01  SubjRight    F
 14     24  PGM-LS    Perc      1       2  R:D2A-L:D1A        L  1873.61  SubjRight    C
 14     25  PGM-LS    Perc      1       2  R:D2B-L:D1B        L  1604.88  SubjRight    C
 14     26  PGM-LS    Perc      1       2  R:D2B-L:D1B        L  1616.10  SubjRight    C
 14     27  PGM-LS    Perc      1       2  R:D1A-L:D2A        L  1631.61   SubjLeft    C
 14     28  PGM-LS    Perc      1       2  R:D2B-L:D1A        L  1139.16  SubjRight    C
 14     29  PGM-LS    Perc      1       2  R:D2B-L:D1B        L  2504.25  SubjRight    C
 14     30  PGM-LS    Perc      1       2  R:D1A-L:D2B        L  1706.93   SubjLeft    C
 14     31  PGM-LS    Perc      1       2  R:D2B-L:D1A        L  2168.14  SubjRight    C
 14     32  PGM-LS    Perc      1       2  R:D1A-L:D2A        L  2028.43  SubjRight    F
 14     33  PGM-LS    Perc      2       2  R:D1B-L:D2A        L  1619.48  SubjRight    F
 14     34  PGM-LS    Perc      2       2  R:D2B-L:D1B        L  1399.08   SubjLeft    F
 14     35  PGM-LS    Perc      2       2  R:D1A-L:D2B        L  1429.33   SubjLeft    C
 14     36  PGM-LS    Perc      2       2  R:D1B-L:D2B        L  1521.30  SubjRight    F
 14     37  PGM-LS    Perc      2       2  R:D2A-L:D1A        L  1496.34  SubjRight    C
 14     38  PGM-LS    Perc      2       2  R:D2B-L:D1B        L  1747.76  SubjRight    C
 14     39  PGM-LS    Perc      2       2  R:D1A-L:D2A        L  2208.34  SubjRight    F
 14     40  PGM-LS    Perc      2       2  R:D1B-L:D2B        L  1539.89   SubjLeft    C
 14     41  PGM-LS    Perc      2       2  R:D1A-L:D2B        L  1725.12   SubjLeft    C
 14     42  PGM-LS    Perc      2       2  R:D1A-L:D2B        L  1745.56  SubjRight    F
 14     43  PGM-LS    Perc      2       2  R:D1A-L:D2A        L  1206.16   SubjLeft    C
 14     44  PGM-LS    Perc      2       2  R:D1B-L:D2B        L  1734.21   SubjLeft    C
 14     45  PGM-LS    Perc      2       2  R:D2B-L:D1B        L  1602.86  SubjRight    C
 14     46  PGM-LS    Perc      2       2  R:D2A-L:D1A        L  1769.29  SubjRight    C
 14     47  PGM-LS    Perc      2       2  R:D2A-L:D1B        L  1873.34   SubjLeft    F
 14     48  PGM-LS    Perc      2       2  R:D1B-L:D2B        L  2015.47  SubjRight    F
 14     49  PGM-LS    Perc      2       2  R:D1A-L:D2B        L  1393.34   SubjLeft    C
 14     50  PGM-LS    Perc      2       2  R:D1B-L:D2A        L  1152.40   SubjLeft    C
 14     51  PGM-LS    Perc      2       2  R:D2B-L:D1A        L  1724.18  SubjRight    C
 14     52  PGM-LS    Perc      2       2  R:D2B-L:D1B        L  2004.17  SubjRight    C
 14     53  PGM-LS    Perc      2       2  R:D2A-L:D1B        L  1941.00  SubjRight    C
 14     54  PGM-LS    Perc      2       2  R:D2B-L:D1A        L  1768.74  SubjRight    C
 14     55  PGM-LS    Perc      2       2  R:D1A-L:D2A        L  1901.20   SubjLeft    C
 14     56  PGM-LS    Perc      2       2  R:D1B-L:D2A        L  1519.77   SubjLeft    C
 14     57  PGM-LS    Perc      2       2  R:D2B-L:D1A        L  1801.71  SubjRight    C
 14     58  PGM-LS    Perc      2       2  R:D2A-L:D1A        L  1515.17  SubjRight    C
 14     59  PGM-LS    Perc      2       2  R:D1A-L:D2A        L  1601.88   SubjLeft    C
 14     60  PGM-LS    Perc      2       2  R:D1B-L:D2A        L  2108.06   SubjLeft    C
 14     61  PGM-LS    Perc      2       2  R:D2A-L:D1B        L  1414.42  SubjRight    C
 14     62  PGM-LS    Perc      2       2  R:D2A-L:D1A        L  1516.80  SubjRight    C
 14     63  PGM-LS    Perc      2       2  R:D2B-L:D1A        L  1720.81  SubjRight    C
 14     64  PGM-LS    Perc      2       2  R:D2A-L:D1B        L  1871.28  SubjRight    C
 14     65  PGM-LS    Perc      1       2  R:D2A-L:D1B        S  1231.81   SubjLeft    C
 14     66  PGM-LS    Perc      1       2  R:D1B-L:D2B        S  1448.12  SubjRight    C
 14     67  PGM-LS    Perc      1       2  R:D1B-L:D2B        S  1652.90   SubjLeft    F
 14     68  PGM-LS    Perc      1       2  R:D2B-L:D1A        S  1804.61   SubjLeft    C
 14     69  PGM-LS    Perc      1       2  R:D1A-L:D2B        S  1341.83  SubjRight    C
 14     70  PGM-LS    Perc      1       2  R:D1A-L:D2A        S  2017.88   SubjLeft    F
 14     71  PGM-LS    Perc      1       2  R:D2B-L:D1B        S  1555.61   SubjLeft    C
 14     72  PGM-LS    Perc      1       2  R:D2A-L:D1A        S  2090.97  SubjRight    F
 14     73  PGM-LS    Perc      1       2  R:D1B-L:D2A        S  2084.36  SubjRight    C
 14     74  PGM-LS    Perc      1       2  R:D1B-L:D2A        S  1887.60  SubjRight    C
 14     75  PGM-LS    Perc      1       2  R:D2B-L:D1A        S  1760.80   SubjLeft    C
 14     76  PGM-LS    Perc      1       2  R:D1B-L:D2B        S  1510.87  SubjRight    C
 14     77  PGM-LS    Perc      1       2  R:D2A-L:D1A        S  2527.54   SubjLeft    C
 14     78  PGM-LS    Perc      1       2  R:D1B-L:D2B        S  1679.64  SubjRight    C
 14     79  PGM-LS    Perc      1       2  R:D1A-L:D2A        S  1874.99  SubjRight    C
 14     80  PGM-LS    Perc      1       2  R:D2A-L:D1B        S  1612.09   SubjLeft    C
 14     81  PGM-LS    Perc      1       2  R:D1A-L:D2B        S  1505.38   SubjLeft    F
 14     82  PGM-LS    Perc      1       2  R:D2B-L:D1B        S  1788.02   SubjLeft    C
 14     83  PGM-LS    Perc      1       2  R:D2B-L:D1B        S  1747.02   SubjLeft    C
 14     84  PGM-LS    Perc      1       2  R:D1B-L:D2A        S  1762.75  SubjRight    C
 14     85  PGM-LS    Perc      1       2  R:D2A-L:D1B        S  2332.86  SubjRight    F
 14     86  PGM-LS    Perc      1       2  R:D1A-L:D2B        S  2240.56   SubjLeft    F
 14     87  PGM-LS    Perc      1       2  R:D2A-L:D1B        S  1645.95   SubjLeft    C
 14     88  PGM-LS    Perc      1       2  R:D2B-L:D1A        S  1840.57   SubjLeft    C
 14     89  PGM-LS    Perc      1       2  R:D1B-L:D2A        S  1712.97  SubjRight    C
 14     90  PGM-LS    Perc      1       2  R:D1A-L:D2B        S  1596.56  SubjRight    C
 14     91  PGM-LS    Perc      1       2  R:D2B-L:D1A        S  2370.14  SubjRight    F
 14     92  PGM-LS    Perc      1       2  R:D2B-L:D1B        S  1444.59   SubjLeft    C
 14     93  PGM-LS    Perc      1       2  R:D1A-L:D2A        S  2106.42  SubjRight    C
 14     94  PGM-LS    Perc      1       2  R:D1A-L:D2A        S  2140.58   SubjLeft    F
 14     95  PGM-LS    Perc      1       2  R:D2A-L:D1A        S  1865.12   SubjLeft    C
 14     96  PGM-LS    Perc      1       2  R:D2A-L:D1A        S  2153.25  SubjRight    F
 14     97  PGM-LS    Perc      2       2  R:D1B-L:D2A        S  1544.72  SubjRight    C
 14     98  PGM-LS    Perc      2       2  R:D1A-L:D2A        S  1506.83  SubjRight    C
 14     99  PGM-LS    Perc      2       2  R:D2B-L:D1B        S  1242.71   SubjLeft    C
